no	trial	design	participant	group	session	date	name	opacity	rt	trial_order	repet	is.rep	orig	tot	abs	rel	cond
9127	0	1	16	a	4	2022_Oct_18_1831	'bar_1_1'	1	4.04080414772034	0	3	0	37	40	92.5	92.5	dual
9128	0	7	16	a	4	2022_Oct_18_1831	'bar_7_8'	1	2.99822092056274	1	1	0	39	40	97.5	97.5	dual
9129	0	8	16	a	4	2022_Oct_18_1831	'bar_8_4'	1	3.90588712692261	2	1	0	39	40	97.5	97.5	dual
9130	1	1	16	a	4	2022_Oct_18_1831	'bar_1_2'	1	1.6738178730011	0	3	0	37	40	92.5	92.5	dual
9131	1	7	16	a	4	2022_Oct_18_1831	'bar_7_6'	1	1.3686990737915	1	1	0	39	40	97.5	97.5	dual
9132	1	8	16	a	4	2022_Oct_18_1831	'bar_8_1'	1	2.00761413574219	2	1	0	39	40	97.5	97.5	dual
9133	10	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_1'	1	2.35520100593567	0	3	1	37	40	92.5	92.5	dual
9134	10	7	16	a	4	2022_Oct_18_1831	'bar_7_6','bar_7_7'	1	1.67309594154358	1	1	0	39	40	97.5	97.5	dual
9135	10	8	16	a	4	2022_Oct_18_1831	'bar_8_8','bar_8_3'	1	2.42139101028442	2	1	0	39	40	97.5	97.5	dual
9136	11	1	16	a	4	2022_Oct_18_1831	'bar_1_3','bar_1_4'	1	3.90242505073547	0	3	0	37	40	92.5	92.5	dual
9137	11	7	16	a	4	2022_Oct_18_1831	'bar_7_7','bar_7_1'	1	2.09040403366089	1	1	0	39	40	97.5	97.5	dual
9138	11	8	16	a	4	2022_Oct_18_1831	'bar_8_2','bar_8_1'	1	2.46305990219116	2	1	0	39	40	97.5	97.5	dual
9139	12	1	16	a	4	2022_Oct_18_1831	'bar_1_3','bar_1_4','bar_1_1'	1	5.88683700561523	0	3	0	37	40	92.5	92.5	dual
9140	12	7	16	a	4	2022_Oct_18_1831	'bar_7_2','bar_7_5'	1	3.07673287391663	1	1	0	39	40	97.5	97.5	dual
9141	12	8	16	a	4	2022_Oct_18_1831	'bar_8_2','bar_8_8'	1	1.90494394302368	2	1	0	39	40	97.5	97.5	dual
9142	13	1	16	a	4	2022_Oct_18_1831	'bar_1_1','bar_1_4','bar_1_3','bar_1_2'	1	3.74363803863525	0	3	0	37	40	92.5	92.5	dual
9143	13	7	16	a	4	2022_Oct_18_1831	'bar_7_6','bar_7_5','bar_7_1'	1	4.44863891601563	1	1	0	39	40	97.5	97.5	dual
9144	13	8	16	a	4	2022_Oct_18_1831	'bar_8_5','bar_8_7'	1	1.76999497413635	2	1	0	39	40	97.5	97.5	dual
9145	14	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_3','bar_1_4','bar_1_1','bar_1_5'	1	7.4889497756958	0	3	0	37	40	92.5	92.5	dual
9146	14	7	16	a	4	2022_Oct_18_1831	'bar_7_6','bar_7_2','bar_7_7'	1	5.84952306747437	1	1	0	39	40	97.5	97.5	dual
9147	14	8	16	a	4	2022_Oct_18_1831	'bar_8_7','bar_8_3'	1	2.46329784393311	2	1	0	39	40	97.5	97.5	dual
9148	15	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_1','bar_1_4','bar_1_3','bar_1_8'	1	5.16873908042908	0	3	0	37	40	92.5	92.5	dual
9149	15	7	16	a	4	2022_Oct_18_1831	'bar_7_7','bar_7_8','bar_7_3'	1	2.94267392158508	1	1	0	39	40	97.5	97.5	dual
9150	15	8	16	a	4	2022_Oct_18_1831	'bar_8_8','bar_8_7','bar_8_3'	1	3.35333514213562	2	1	0	39	40	97.5	97.5	dual
9151	16	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_1','bar_1_4','bar_1_3','bar_1_7'	1	4.5825629234314	0	3	0	37	40	92.5	92.5	dual
9152	16	7	16	a	4	2022_Oct_18_1831	'bar_7_5','bar_7_8','bar_7_4'	1	2.45019197463989	1	1	0	39	40	97.5	97.5	dual
9153	16	8	16	a	4	2022_Oct_18_1831	'bar_8_4','bar_8_7','bar_8_5'	1	3.39512610435486	2	1	0	39	40	97.5	97.5	dual
9154	17	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_1','bar_1_4','bar_1_3','bar_1_6'	1	5.128662109375	0	3	0	37	40	92.5	92.5	dual
9155	17	7	16	a	4	2022_Oct_18_1831	'bar_7_5','bar_7_7','bar_7_8','bar_7_3','bar_7_4'	1	4.7009699344635	1	1	0	39	40	97.5	97.5	dual
9156	17	8	16	a	4	2022_Oct_18_1831	'bar_8_5','bar_8_4','bar_8_7','bar_8_1'	1	5.44666910171509	2	1	0	39	40	97.5	97.5	dual
9157	18	1	16	a	4	2022_Oct_18_1831	'bar_1_1','bar_1_2','bar_1_3','bar_1_4','bar_1_5'	1	6.30236101150513	0	3	1	37	40	92.5	92.5	dual
9158	18	7	16	a	4	2022_Oct_18_1831	'bar_7_2','bar_7_1'	1	7.31527495384216	1	1	0	39	40	97.5	97.5	dual
9159	18	8	16	a	4	2022_Oct_18_1831	'bar_8_1','bar_8_5','bar_8_6'	1	2.64868998527527	2	1	0	39	40	97.5	97.5	dual
9160	19	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_1','bar_1_4','bar_1_3','bar_1_7','bar_1_5'	1	5.78214001655579	0	3	0	37	40	92.5	92.5	dual
9161	19	7	16	a	4	2022_Oct_18_1831	'bar_7_1','bar_7_2','bar_7_6','bar_7_8'	1	3.06245899200439	1	1	0	39	40	97.5	97.5	dual
9162	19	8	16	a	4	2022_Oct_18_1831	'bar_8_2','bar_8_8','bar_8_6'	1	2.09080910682678	2	1	0	39	40	97.5	97.5	dual
9163	2	1	16	a	4	2022_Oct_18_1831	'bar_1_3'	1	1.46299314498901	0	3	0	37	40	92.5	92.5	dual
9164	2	7	16	a	4	2022_Oct_18_1831	'bar_7_8','bar_7_6','bar_7_5'	1	3.12958097457886	1	1	0	39	40	97.5	97.5	dual
9165	2	8	16	a	4	2022_Oct_18_1831	'bar_8_2'	1	1.65073990821838	2	1	0	39	40	97.5	97.5	dual
9166	20	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_3','bar_1_4','bar_1_1','bar_1_8','bar_1_6'	1	6.35302495956421	0	3	0	37	40	92.5	92.5	dual
9167	20	7	16	a	4	2022_Oct_18_1831	'bar_7_6','bar_7_7','bar_7_1','bar_7_5'	1	6.36899900436401	1	1	0	39	40	97.5	97.5	dual
9168	20	8	16	a	4	2022_Oct_18_1831	'bar_8_6','bar_8_7','bar_8_8','bar_8_5'	1	3.36562490463257	2	1	0	39	40	97.5	97.5	dual
9169	21	1	16	a	4	2022_Oct_18_1831	'bar_1_1','bar_1_2','bar_1_3','bar_1_4','bar_1_7','bar_1_8','bar_1_6'	1	6.22005701065064	0	3	0	37	40	92.5	92.5	dual
9170	21	7	16	a	4	2022_Oct_18_1831	'bar_7_3','bar_7_7','bar_7_8','bar_7_5'	1	4.41223692893982	1	1	0	39	40	97.5	97.5	dual
9171	21	8	16	a	4	2022_Oct_18_1831	'bar_8_4','bar_8_7','bar_8_5','bar_8_6','bar_8_8','bar_8_2'	1	6.30149292945862	2	1	0	39	40	97.5	97.5	dual
9172	22	1	16	a	4	2022_Oct_18_1831	'bar_1_4','bar_1_3','bar_1_2','bar_1_1','bar_1_6','bar_1_8','bar_1_7','bar_1_5'	1	7.95501708984375	0	3	0	37	40	92.5	92.5	dual
9173	22	7	16	a	4	2022_Oct_18_1831	'bar_7_2','bar_7_3'	1	3.88658213615417	1	1	0	39	40	97.5	97.5	dual
9174	22	8	16	a	4	2022_Oct_18_1831	'bar_8_2','bar_8_6','bar_8_3'	1	6.05952000617981	2	1	0	39	40	97.5	97.5	dual
9175	23	1	16	a	4	2022_Oct_18_1831	'bar_1_5','bar_1_7'	1	2.20955085754395	0	3	0	37	40	92.5	92.5	dual
9176	23	7	16	a	4	2022_Oct_18_1831	'bar_7_8','bar_7_1'	1	3.46342802047729	1	1	0	39	40	97.5	97.5	dual
9177	23	8	16	a	4	2022_Oct_18_1831	'bar_8_3','bar_8_1'	1	3.10203385353088	2	1	0	39	40	97.5	97.5	dual
9178	24	1	16	a	4	2022_Oct_18_1831	'bar_1_8','bar_1_6'	1	1.59617781639099	0	3	0	37	40	92.5	92.5	dual
9179	24	7	16	a	4	2022_Oct_18_1831	'bar_7_2','bar_7_8'	1	3.23713898658752	1	1	0	39	40	97.5	97.5	dual
9180	24	8	16	a	4	2022_Oct_18_1831	'bar_8_2','bar_8_4'	1	2.82370901107788	2	1	0	39	40	97.5	97.5	dual
9181	25	1	16	a	4	2022_Oct_18_1831	'bar_1_5','bar_1_7','bar_1_8'	1	2.71688508987427	0	3	0	37	40	92.5	92.5	dual
9182	25	7	16	a	4	2022_Oct_18_1831	'bar_7_2','bar_7_7'	1	2.31455206871033	1	1	0	39	40	97.5	97.5	dual
9183	25	8	16	a	4	2022_Oct_18_1831	'bar_8_4','bar_8_7','bar_8_2'	1	5.48963284492493	2	1	0	39	40	97.5	97.5	dual
9184	26	1	16	a	4	2022_Oct_18_1831	'bar_1_5','bar_1_7','bar_1_6'	1	3.14517402648926	0	3	0	37	40	92.5	92.5	dual
9185	26	7	16	a	4	2022_Oct_18_1831	'bar_7_3','bar_7_8','bar_7_4','bar_7_7','bar_7_1'	1	10.0345809459686	1	1	0	39	40	97.5	97.5	dual
9186	26	8	16	a	4	2022_Oct_18_1831	'bar_8_5','bar_8_3'	1	3.33021402359009	2	1	0	39	40	97.5	97.5	dual
9187	27	1	16	a	4	2022_Oct_18_1831	'bar_1_5','bar_1_7','bar_1_6','bar_1_8'	1	3.46364998817444	0	3	0	37	40	92.5	92.5	dual
9188	27	7	16	a	4	2022_Oct_18_1831	'bar_7_7','bar_7_3','bar_7_8','bar_7_1','bar_7_6'	1	4.4618718624115	1	1	0	39	40	97.5	97.5	dual
9189	27	8	16	a	4	2022_Oct_18_1831	'bar_8_3','bar_8_1','bar_8_6','bar_8_7'	1	6.34095096588135	2	1	0	39	40	97.5	97.5	dual
9190	28	1	16	a	4	2022_Oct_18_1831	'bar_1_5','bar_1_6'	1	2.79720306396484	0	3	0	37	40	92.5	92.5	dual
9191	28	7	16	a	4	2022_Oct_18_1831	'bar_7_6','bar_7_2','bar_7_5','bar_7_8','bar_7_4'	1	5.10253214836121	1	1	0	39	40	97.5	97.5	dual
9192	28	8	16	a	4	2022_Oct_18_1831	'bar_8_3','bar_8_1','bar_8_4'	1	5.46267199516296	2	1	0	39	40	97.5	97.5	dual
9193	29	1	16	a	4	2022_Oct_18_1831	'bar_1_8','bar_1_7'	1	1.90238904953003	0	3	0	37	40	92.5	92.5	dual
9194	29	7	16	a	4	2022_Oct_18_1831	'bar_7_4','bar_7_5','bar_7_8','bar_7_6'	1	5.12432312965393	1	1	0	39	40	97.5	97.5	dual
9195	29	8	16	a	4	2022_Oct_18_1831	'bar_8_4','bar_8_7','bar_8_8','bar_8_3'	1	7.27519083023071	2	1	0	39	40	97.5	97.5	dual
9196	3	1	16	a	4	2022_Oct_18_1831	'bar_1_4'	1	1.47723889350891	0	3	0	37	40	92.5	92.5	dual
9197	3	7	16	a	4	2022_Oct_18_1831	'bar_7_8','bar_7_7'	1	2.28874492645264	1	1	0	39	40	97.5	97.5	dual
9198	3	8	16	a	4	2022_Oct_18_1831	'bar_8_3'	1	1.3435549736023	2	1	0	39	40	97.5	97.5	dual
9199	30	1	16	a	4	2022_Oct_18_1831	'bar_1_5','bar_1_6','bar_1_1'	1	4.03867888450623	0	3	0	37	40	92.5	92.5	dual
9200	30	7	16	a	4	2022_Oct_18_1831	'bar_7_3','bar_7_7','bar_7_8','bar_7_6','bar_7_4'	1	8.02214884757996	1	1	0	39	40	97.5	97.5	dual
9201	30	8	16	a	4	2022_Oct_18_1831	'bar_8_3','bar_8_6','bar_8_2','bar_8_5'	1	5.47618007659912	2	1	0	39	40	97.5	97.5	dual
9202	31	1	16	a	4	2022_Oct_18_1831	'bar_1_8','bar_1_7','bar_1_3'	1	3.11467289924622	0	3	0	37	40	92.5	92.5	dual
9203	31	7	16	a	4	2022_Oct_18_1831	'bar_7_2','bar_7_1','bar_7_6','bar_7_5','bar_7_7','bar_7_8','bar_7_3','bar_7_4'	1	8.1309859752655	1	1	0	39	40	97.5	97.5	dual
9204	31	8	16	a	4	2022_Oct_18_1831	'bar_8_1','bar_8_5','bar_8_7'	1	5.46286392211914	2	1	0	39	40	97.5	97.5	dual
9205	32	1	16	a	4	2022_Oct_18_1831	'bar_1_5','bar_1_6','bar_1_1','bar_1_8'	1	4.72968101501465	0	3	0	37	40	92.5	92.5	dual
9206	32	7	16	a	4	2022_Oct_18_1831	'bar_7_6','bar_7_5','bar_7_2','bar_7_7','bar_7_8','bar_7_3'	1	7.39365005493164	1	1	0	39	40	97.5	97.5	dual
9207	32	8	16	a	4	2022_Oct_18_1831	'bar_8_5','bar_8_7','bar_8_4','bar_8_3','bar_8_8','bar_8_6','bar_8_2','bar_8_1'	1	9.9136700630188	2	1	0	39	40	97.5	97.5	dual
9208	33	1	16	a	4	2022_Oct_18_1831	'bar_1_1','bar_1_5','bar_1_6','bar_1_7'	1	4.27662396430969	0	3	0	37	40	92.5	92.5	dual
9209	33	7	16	a	4	2022_Oct_18_1831	'bar_7_3','bar_7_7','bar_7_8','bar_7_6','bar_7_5','bar_7_2','bar_7_1'	1	11.2610809803009	1	1	0	39	40	97.5	97.5	dual
9210	33	8	16	a	4	2022_Oct_18_1831	'bar_8_7','bar_8_6','bar_8_8','bar_8_5'	1	8.50021696090698	2	1	1	39	40	97.5	97.5	dual
9211	34	1	16	a	4	2022_Oct_18_1831	'bar_1_3','bar_1_8','bar_1_7','bar_1_5'	1	4.91614603996277	0	3	0	37	40	92.5	92.5	dual
9212	34	7	16	a	4	2022_Oct_18_1831	'bar_7_3','bar_7_7','bar_7_8','bar_7_4','bar_7_6'	1	10.3010671138763	1	1	1	39	40	97.5	97.5	dual
9213	34	8	16	a	4	2022_Oct_18_1831	'bar_8_5','bar_8_8','bar_8_7','bar_8_6','bar_8_4'	1	7.56878900527954	2	1	0	39	40	97.5	97.5	dual
9214	35	1	16	a	4	2022_Oct_18_1831	'bar_1_3','bar_1_8','bar_1_7','bar_1_6'	1	3.03659200668335	0	3	0	37	40	92.5	92.5	dual
9215	35	7	16	a	4	2022_Oct_18_1831	'bar_7_6','bar_7_2','bar_7_7','bar_7_1'	1	9.43337798118591	1	1	0	39	40	97.5	97.5	dual
9216	35	8	16	a	4	2022_Oct_18_1831	'bar_8_3','bar_8_6','bar_8_8'	1	5.06201195716858	2	1	0	39	40	97.5	97.5	dual
9217	36	1	16	a	4	2022_Oct_18_1831	'bar_1_5','bar_1_6','bar_1_1','bar_1_8','bar_1_7'	1	5.13955593109131	0	3	0	37	40	92.5	92.5	dual
9218	36	7	16	a	4	2022_Oct_18_1831	'bar_7_3','bar_7_8','bar_7_7','bar_7_6','bar_7_1','bar_7_5'	1	7.47256398200989	1	1	0	39	40	97.5	97.5	dual
9219	36	8	16	a	4	2022_Oct_18_1831	'bar_8_5','bar_8_6','bar_8_3'	1	3.80779099464417	2	1	0	39	40	97.5	97.5	dual
9220	37	1	16	a	4	2022_Oct_18_1831	'bar_1_1','bar_1_5','bar_1_6','bar_1_8','bar_1_7','bar_1_3'	1	5.51594209671021	0	3	0	37	40	92.5	92.5	dual
9221	37	7	16	a	4	2022_Oct_18_1831	'bar_7_2','bar_7_6','bar_7_5','bar_7_1','bar_7_3','bar_7_4'	1	10.6079430580139	1	1	0	39	40	97.5	97.5	dual
9222	37	8	16	a	4	2022_Oct_18_1831	'bar_8_1','bar_8_5','bar_8_3'	1	5.2764298915863	2	1	0	39	40	97.5	97.5	dual
9223	38	1	16	a	4	2022_Oct_18_1831	'bar_1_3','bar_1_8','bar_1_7','bar_1_5','bar_1_6'	1	6.68423008918762	0	3	0	37	40	92.5	92.5	dual
9224	38	7	16	a	4	2022_Oct_18_1831	'bar_7_3','bar_7_7','bar_7_6','bar_7_5'	1	7.55546498298645	1	1	0	39	40	97.5	97.5	dual
9225	38	8	16	a	4	2022_Oct_18_1831	'bar_8_8','bar_8_4','bar_8_6','bar_8_2'	1	5.10329699516296	2	1	0	39	40	97.5	97.5	dual
9226	39	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_5','bar_1_8'	1	3.1541907787323	0	3	0	37	40	92.5	92.5	dual
9227	39	7	16	a	4	2022_Oct_18_1831	'bar_7_8','bar_7_3','bar_7_2'	1	5.10341095924377	1	1	0	39	40	97.5	97.5	dual
9228	39	8	16	a	4	2022_Oct_18_1831	'bar_8_5','bar_8_7','bar_8_4','bar_8_2'	1	4.26293087005615	2	1	0	39	40	97.5	97.5	dual
9229	4	1	16	a	4	2022_Oct_18_1831	'bar_1_1','bar_1_2'	1	3.34350895881653	0	3	0	37	40	92.5	92.5	dual
9230	4	7	16	a	4	2022_Oct_18_1831	'bar_7_3'	1	1.26425814628601	1	1	0	39	40	97.5	97.5	dual
9231	4	8	16	a	4	2022_Oct_18_1831	'bar_8_7'	1	1.71616196632385	2	1	0	39	40	97.5	97.5	dual
9232	5	1	16	a	4	2022_Oct_18_1831	'bar_1_1','bar_1_3'	1	3.36865305900574	0	3	0	37	40	92.5	92.5	dual
9233	5	7	16	a	4	2022_Oct_18_1831	'bar_7_3','bar_7_8'	1	2.90286087989807	1	1	0	39	40	97.5	97.5	dual
9234	5	8	16	a	4	2022_Oct_18_1831	'bar_8_6'	1	2.64511299133301	2	1	0	39	40	97.5	97.5	dual
9235	6	1	16	a	4	2022_Oct_18_1831	'bar_1_1','bar_1_4'	1	2.67602300643921	0	3	0	37	40	92.5	92.5	dual
9236	6	7	16	a	4	2022_Oct_18_1831	'bar_7_3','bar_7_8','bar_7_4'	1	2.51603198051453	1	1	0	39	40	97.5	97.5	dual
9237	6	8	16	a	4	2022_Oct_18_1831	'bar_8_5'	1	1.45084691047668	2	1	0	39	40	97.5	97.5	dual
9238	7	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_4'	1	4.81983089447022	0	3	0	37	40	92.5	92.5	dual
9239	7	7	16	a	4	2022_Oct_18_1831	'bar_7_3','bar_7_8','bar_7_4','bar_7_6'	1	4.13002300262451	1	1	0	39	40	97.5	97.5	dual
9240	7	8	16	a	4	2022_Oct_18_1831	'bar_8_8'	1	1.26325082778931	2	1	0	39	40	97.5	97.5	dual
9241	8	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_3'	1	2.86227893829346	0	3	0	37	40	92.5	92.5	dual
9242	8	7	16	a	4	2022_Oct_18_1831	'bar_7_7','bar_7_5'	1	2.95660781860352	1	1	0	39	40	97.5	97.5	dual
9243	8	8	16	a	4	2022_Oct_18_1831	'bar_8_7','bar_8_6'	1	2.11643409729004	2	1	0	39	40	97.5	97.5	dual
9244	9	1	16	a	4	2022_Oct_18_1831	'bar_1_2','bar_1_4'	1	3.27630019187927	0	3	1	37	40	92.5	92.5	dual
9245	9	7	16	a	4	2022_Oct_18_1831	'bar_7_6','bar_7_5'	1	2.06142210960388	1	1	0	39	40	97.5	97.5	dual
9246	9	8	16	a	4	2022_Oct_18_1831	'bar_8_1','bar_8_7'	1	1.99723219871521	2	1	0	39	40	97.5	97.5	dual
9247	0	3	17	b	1	2022_Sep_29_1459	'bar_3_7','bar_3_4'	1	3.80457401275635	2	3	0	34	37	85	91.8918918918919	dual
9248	0	4	17	b	1	2022_Sep_29_1459	'bar_4_5'	1	1.49534916877747	0	4	0	36	40	90	90	dual
9249	0	11	17	b	1	2022_Sep_29_1459	'bar_11_5','bar_11_1'	1	3.46925187110901	1	1	0	39	40	97.5	97.5	dual
9250	1	3	17	b	1	2022_Sep_29_1459	'bar_3_8','bar_3_4'	1	1.40849614143372	2	3	0	34	37	85	91.8918918918919	dual
9251	1	4	17	b	1	2022_Sep_29_1459	'bar_4_6'	1	0.931596040725708	0	4	0	36	40	90	90	dual
9252	1	11	17	b	1	2022_Sep_29_1459	'bar_11_1','bar_11_6'	1	2.44815897941589	1	1	0	39	40	97.5	97.5	dual
9253	10	3	17	b	1	2022_Sep_29_1459	'bar_3_1','bar_3_4','bar_3_8','bar_3_6','bar_3_2'	1	3.72999596595764	2	3	0	34	37	85	91.8918918918919	dual
9254	10	4	17	b	1	2022_Sep_29_1459	'bar_4_2','bar_4_1'	1	2.18417000770569	0	4	0	36	40	90	90	dual
9255	10	11	17	b	1	2022_Sep_29_1459	'bar_11_8'	1	0.744668960571289	1	1	0	39	40	97.5	97.5	dual
9256	11	3	17	b	1	2022_Sep_29_1459	'bar_3_2','bar_3_6','bar_3_1','bar_3_8','bar_3_4','bar_3_3'	1	6.18266105651856	2	3	1	34	37	85	91.8918918918919	dual
9257	11	4	17	b	1	2022_Sep_29_1459	'bar_4_1','bar_4_2','bar_4_3'	1	3.01213121414185	0	4	0	36	40	90	90	dual
9258	11	11	17	b	1	2022_Sep_29_1459	'bar_11_3'	1	0.824445962905884	1	1	0	39	40	97.5	97.5	dual
9259	12	3	17	b	1	2022_Sep_29_1459	'bar_3_7','bar_3_5'	1	3.30462598800659	2	3	0	34	37	85	91.8918918918919	dual
9260	12	4	17	b	1	2022_Sep_29_1459	'bar_4_2','bar_4_1','bar_4_4'	1	2.71820020675659	0	4	0	36	40	90	90	dual
9261	12	11	17	b	1	2022_Sep_29_1459	'bar_11_7'	1	0.984589099884033	1	1	0	39	40	97.5	97.5	dual
9262	13	3	17	b	1	2022_Sep_29_1459	'bar_3_5','bar_3_7','bar_3_4'	1	2.87684082984924	2	3	0	34	37	85	91.8918918918919	dual
9263	13	4	17	b	1	2022_Sep_29_1459	'bar_4_3','bar_4_2','bar_4_1','bar_4_4'	1	2.66393399238586	0	4	0	36	40	90	90	dual
9264	13	11	17	b	1	2022_Sep_29_1459	'bar_11_5'	1	0.825341939926147	1	1	0	39	40	97.5	97.5	dual
9265	14	3	17	b	1	2022_Sep_29_1459	'bar_3_5','bar_3_7','bar_3_4','bar_3_8'	1	3.27700591087341	2	3	0	34	37	85	91.8918918918919	dual
9266	14	4	17	b	1	2022_Sep_29_1459	'bar_4_2','bar_4_1','bar_4_4','bar_4_3','bar_4_6'	1	5.03648996353149	0	4	0	36	40	90	90	dual
9267	14	11	17	b	1	2022_Sep_29_1459	'bar_11_4'	1	0.904684066772461	1	1	0	39	40	97.5	97.5	dual
9268	15	3	17	b	1	2022_Sep_29_1459	'bar_3_5','bar_3_7','bar_3_4','bar_3_8','bar_3_6'	1	3.06584787368774	2	3	0	34	37	85	91.8918918918919	dual
9269	15	4	17	b	1	2022_Sep_29_1459	'bar_4_1','bar_4_4','bar_4_3','bar_4_2','bar_4_6','bar_4_8'	1	5.27634501457214	0	4	0	36	40	90	90	dual
9270	15	11	17	b	1	2022_Sep_29_1459	'bar_11_1'	1	0.984539985656738	1	1	0	39	40	97.5	97.5	dual
9271	16	3	17	b	1	2022_Sep_29_1459	'bar_3_5','bar_3_7','bar_3_4','bar_3_8','bar_3_6','bar_3_2'	1	3.3036642074585	2	3	0	34	37	85	91.8918918918919	dual
9272	16	4	17	b	1	2022_Sep_29_1459	'bar_4_3','bar_4_2','bar_4_4','bar_4_1','bar_4_6','bar_4_8','bar_4_7'	1	10.4889719486237	0	4	0	36	40	90	90	dual
9273	16	11	17	b	1	2022_Sep_29_1459	'bar_11_6','bar_11_2','bar_11_7','bar_11_8'	1	8.68857908248901	1	1	0	39	40	97.5	97.5	dual
9274	17	3	17	b	1	2022_Sep_29_1459	'bar_3_5','bar_3_7','bar_3_4','bar_3_8','bar_3_6','bar_3_2','bar_3_1'	1	5.99595212936401	2	3	0	34	37	85	91.8918918918919	dual
9275	17	4	17	b	1	2022_Sep_29_1459	'bar_4_1','bar_4_4','bar_4_3','bar_4_2','bar_4_7','bar_4_5','bar_4_6','bar_4_8'	1	7.8622350692749	0	4	0	36	40	90	90	dual
9276	17	11	17	b	1	2022_Sep_29_1459	'bar_11_8','bar_11_6','bar_11_2','bar_11_7','bar_11_3'	1	3.49049305915833	1	1	0	39	40	97.5	97.5	dual
9277	18	3	17	b	1	2022_Sep_29_1459	'bar_3_5','bar_3_3','bar_3_4','bar_3_8','bar_3_6','bar_3_2','bar_3_1','bar_3_7'	1	10.794322013855	2	3	0	34	37	85	91.8918918918919	dual
9278	18	4	17	b	1	2022_Sep_29_1459	'bar_4_1','bar_4_4','bar_4_3','bar_4_2','bar_4_8'	1	5.67614507675171	0	4	0	36	40	90	90	dual
9279	18	11	17	b	1	2022_Sep_29_1459	'bar_11_8','bar_11_3','bar_11_7','bar_11_6'	1	3.27672386169434	1	1	0	39	40	97.5	97.5	dual
9280	19	3	17	b	1	2022_Sep_29_1459	'bar_3_3','bar_3_4','bar_3_1','bar_3_6','bar_3_8','bar_3_2','bar_3_5'	1	8.82327198982239	2	3	1	34	37	85	91.8918918918919	dual
9281	19	4	17	b	1	2022_Sep_29_1459	'bar_4_5'	1	3.09114789962769	0	4	1	36	40	90	90	dual
9282	19	11	17	b	1	2022_Sep_29_1459	'bar_11_7','bar_11_3','bar_11_8','bar_11_2'	1	3.41224312782288	1	1	0	39	40	97.5	97.5	dual
9283	2	3	17	b	1	2022_Sep_29_1459	'bar_3_7','bar_3_4','bar_3_8'	1	2.87715101242065	2	3	0	34	37	85	91.8918918918919	dual
9284	2	4	17	b	1	2022_Sep_29_1459	'bar_4_7'	1	0.719782829284668	0	4	1	36	40	90	90	dual
9285	2	11	17	b	1	2022_Sep_29_1459	'bar_11_6','bar_11_8'	1	3.38357305526733	1	1	0	39	40	97.5	97.5	dual
9286	20	3	17	b	1	2022_Sep_29_1459	'bar_3_5','bar_3_2','bar_3_6','bar_3_4','bar_3_8','bar_3_3','bar_3_1'	1	11.1418750286102	2	3	0	34	37	85	91.8918918918919	dual
9287	20	4	17	b	1	2022_Sep_29_1459	'bar_4_7'	1	0.986408948898315	0	4	0	36	40	90	90	dual
9288	20	11	17	b	1	2022_Sep_29_1459	'bar_11_2','bar_11_3','bar_11_4','bar_11_1'	1	5.0631730556488	1	1	0	39	40	97.5	97.5	dual
9289	21	3	17	b	1	2022_Sep_29_1459	'bar_3_5','bar_3_7','bar_3_4','bar_3_8','bar_3_6','bar_3_2','bar_3_3'	1	10.1012411117554	2	3	0	34	37	85	91.8918918918919	dual
9290	21	4	17	b	1	2022_Sep_29_1459	'bar_4_5','bar_4_7'	1	1.51765298843384	0	4	0	36	40	90	90	dual
9291	21	11	17	b	1	2022_Sep_29_1459	'bar_11_1','bar_11_4','bar_11_3','bar_11_2','bar_11_6','bar_11_7'	1	7.88864493370056	1	1	0	39	40	97.5	97.5	dual
9292	22	3	17	b	1	2022_Sep_29_1459	'bar_3_4','bar_3_8','bar_3_6','bar_3_2','bar_3_3','bar_3_1'	1	7.75536322593689	2	3	0	34	37	85	91.8918918918919	dual
9293	22	4	17	b	1	2022_Sep_29_1459	'bar_4_5','bar_4_7','bar_4_3'	1	2.66422200202942	0	4	0	36	40	90	90	dual
9294	22	11	17	b	1	2022_Sep_29_1459	'bar_11_2','bar_11_3','bar_11_4','bar_11_1','bar_11_7'	1	5.13020920753479	1	1	0	39	40	97.5	97.5	dual
9295	23	3	17	b	1	2022_Sep_29_1459	'bar_3_5','bar_3_7','bar_3_4','bar_3_3','bar_3_2','bar_3_1','bar_3_6'	1	11.0078938007355	2	3	0	34	37	85	91.8918918918919	dual
9296	23	4	17	b	1	2022_Sep_29_1459	'bar_4_5','bar_4_2','bar_4_1','bar_4_7'	1	7.30234813690186	0	4	0	36	40	90	90	dual
